dcm_path	x_spacing	y_spacing	z_spacing	x_offset	y_offset	z_offset	x_dimsize	y_dimsize	z_dimsize
/media/philipp/qnap/LIDC/download/DOI/LIDC-IDRI-0608/1.3.6.1.4.1.14519.5.2.1.6279.6001.194989275190883931437102127157/1.3.6.1.4.1.14519.5.2.1.6279.6001.334517907433161353885866806005	0.67578125	0.67578125	1.0	-178.3480682373047	-32.89871597290039	-593.9000244140625	512	512	280
/media/philipp/qnap/LIDC/download/DOI/LIDC-IDRI-0618/1.3.6.1.4.1.14519.5.2.1.6279.6001.125196609469610531868822891452/1.3.6.1.4.1.14519.5.2.1.6279.6001.190298296009658115773239776160	0.689453	0.689453	1.25	-169.6999969482422	-171.3000030517578	-351.5899963378906	512	512	261
/media/philipp/qnap/LIDC/download/DOI/LIDC-IDRI-0924/1.3.6.1.4.1.14519.5.2.1.6279.6001.268186928222507173063266624020/1.3.6.1.4.1.14519.5.2.1.6279.6001.246225645401227472829175288633	0.623046875	0.623046875	1.0	-171.5	-67.5	1370.0	512	512	335
/media/philipp/qnap/LIDC/download/DOI/LIDC-IDRI-0744/1.3.6.1.4.1.14519.5.2.1.6279.6001.837471965665975230389385298092/1.3.6.1.4.1.14519.5.2.1.6279.6001.168037818448885856452592057286	0.689453125	0.689453125	0.5	-182.1552734375	-374.1552734375	-368.5	512	512	636
/media/philipp/qnap/LIDC/download/DOI/LIDC-IDRI-0377/1.3.6.1.4.1.14519.5.2.1.6279.6001.264393460861616413192668347002/1.3.6.1.4.1.14519.5.2.1.6279.6001.295462530340364058116953738925	0.664062	0.664062	1.25	-161.1999969482422	-176.1999969482422	-284.760009765625	512	512	258
/media/philipp/qnap/LIDC/download/DOI/LIDC-IDRI-0760/1.3.6.1.4.1.14519.5.2.1.6279.6001.390772419716078897913409775988/1.3.6.1.4.1.14519.5.2.1.6279.6001.111017101339429664883879536171	0.585938	0.585938	1.25	-164.0	-150.0	-173.75	512	512	196
/media/philipp/qnap/LIDC/download/DOI/LIDC-IDRI-0454/1.3.6.1.4.1.14519.5.2.1.6279.6001.154309317539716408682560573374/1.3.6.1.4.1.14519.5.2.1.6279.6001.259123825760999546551970425757	0.724609375	0.724609375	1.0	-194.6058349609375	-64.13929748535156	-591.0	512	512	275
/media/philipp/qnap/LIDC/download/DOI/LIDC-IDRI-0166/1.3.6.1.4.1.14519.5.2.1.6279.6001.159154526664736300420420966290/1.3.6.1.4.1.14519.5.2.1.6279.6001.120842785645314664964010792308	0.703125	0.703125	2.5	-163.39999389648438	-180.0	-346.75	512	512	133
/media/philipp/qnap/LIDC/download/DOI/LIDC-IDRI-0938/1.3.6.1.4.1.14519.5.2.1.6279.6001.751804495161511023323654179121/1.3.6.1.4.1.14519.5.2.1.6279.6001.219349715895470349269596532320	0.761719	0.761719	1.25	195.0	140.0	-327.0	512	512	244
/media/philipp/qnap/LIDC/download/DOI/LIDC-IDRI-0091/1.3.6.1.4.1.14519.5.2.1.6279.6001.437063545936574671385154679589/1.3.6.1.4.1.14519.5.2.1.6279.6001.134996872583497382954024478441	0.859375	0.859375	1.25	-238.10000610351562	-220.0	-273.25	512	512	197
/media/philipp/qnap/LIDC/download/DOI/LIDC-IDRI-0868/1.3.6.1.4.1.14519.5.2.1.6279.6001.155894685355411131558273211903/1.3.6.1.4.1.14519.5.2.1.6279.6001.123654356399290048011621921476	0.703125	0.703125	2.5	-170.60000610351562	-189.89999389648438	-325.92999267578125	512	512	123
/media/philipp/qnap/LIDC/download/DOI/LIDC-IDRI-0902/1.3.6.1.4.1.14519.5.2.1.6279.6001.579308169960338143353751288115/1.3.6.1.4.1.14519.5.2.1.6279.6001.275766318636944297772360944907	0.703125	0.703125	0.625	-180.0	-151.0	-310.25	512	512	477
/media/philipp/qnap/LIDC/download/DOI/LIDC-IDRI-0762/1.3.6.1.4.1.14519.5.2.1.6279.6001.215789618966985272514045108451/1.3.6.1.4.1.14519.5.2.1.6279.6001.292194861362266467652267941663	0.609375	0.609375	1.25	-153.39999389648438	-152.39999389648438	-300.0	512	512	241
/media/philipp/qnap/LIDC/download/DOI/LIDC-IDRI-0420/1.3.6.1.4.1.14519.5.2.1.6279.6001.269884215256755446329937557120/1.3.6.1.4.1.14519.5.2.1.6279.6001.276556509002726404418399209377	0.6640625	0.6640625	1.800018310546875	-164.66796875	-299.66796875	-360.70001220703125	512	512	185
/media/philipp/qnap/LIDC/download/DOI/LIDC-IDRI-0440/1.3.6.1.4.1.14519.5.2.1.6279.6001.751341984016651692739143511794/1.3.6.1.4.1.14519.5.2.1.6279.6001.297433269262659217151107535012	0.703125	0.703125	0.625	-180.5	-172.6999969482422	-322.0	512	512	497
/media/philipp/qnap/LIDC/download/DOI/LIDC-IDRI-0224/1.3.6.1.4.1.14519.5.2.1.6279.6001.123762279743859921595369834842/1.3.6.1.4.1.14519.5.2.1.6279.6001.188484197846284733942365679565	0.820312	0.820312	2.5	-207.89999389648438	-212.60000610351562	-368.5	512	512	133
/media/philipp/qnap/LIDC/download/DOI/LIDC-IDRI-0412/1.3.6.1.4.1.14519.5.2.1.6279.6001.434247094534802729512368079584/1.3.6.1.4.1.14519.5.2.1.6279.6001.217754016294471278921686508169	0.638671875	0.638671875	1.0	-182.97055053710938	-11.147255897521973	-700.5999755859375	512	512	276
/media/philipp/qnap/LIDC/download/DOI/LIDC-IDRI-0512/1.3.6.1.4.1.14519.5.2.1.6279.6001.184152184675693350402474499446/1.3.6.1.4.1.14519.5.2.1.6279.6001.373433682859788429397781158572	0.664062	0.664062	2.5	-170.0	-170.0	-337.5	512	512	132
/media/philipp/qnap/LIDC/download/DOI/LIDC-IDRI-0445/1.3.6.1.4.1.14519.5.2.1.6279.6001.235161199041083161581467190209/1.3.6.1.4.1.14519.5.2.1.6279.6001.394470743585708729682444806008	0.546875	0.546875	1.0	-141.7265625	-304.7265625	-357.0	512	512	327
/media/philipp/qnap/LIDC/download/DOI/LIDC-IDRI-0569/1.3.6.1.4.1.14519.5.2.1.6279.6001.131639774933066433859447191174/1.3.6.1.4.1.14519.5.2.1.6279.6001.121824995088859376862458155637	0.625	0.625	1.79998779296875	-159.6875	-351.6875	-400.29998779296875	512	512	197
/media/philipp/qnap/LIDC/download/DOI/LIDC-IDRI-0222/1.3.6.1.4.1.14519.5.2.1.6279.6001.553558667874341556649497579315/1.3.6.1.4.1.14519.5.2.1.6279.6001.233652865358649579816568545171	0.625	0.625	2.5	-154.0	-169.6999969482422	-325.75	512	512	129
/media/philipp/qnap/LIDC/download/DOI/LIDC-IDRI-0575/1.3.6.1.4.1.14519.5.2.1.6279.6001.320868967976297780563487478878/1.3.6.1.4.1.14519.5.2.1.6279.6001.743969234977916254223533321294	0.625	0.625	0.625	-166.1999969482422	-160.0	-182.78500366210938	512	512	362
/media/philipp/qnap/LIDC/download/DOI/LIDC-IDRI-0560/1.3.6.1.4.1.14519.5.2.1.6279.6001.124043676181995670004300402875/1.3.6.1.4.1.14519.5.2.1.6279.6001.447468612991222399440694673357	0.644531	0.644531	2.5	-138.39999389648438	-174.3000030517578	-328.20001220703125	512	512	124
/media/philipp/qnap/LIDC/download/DOI/LIDC-IDRI-0207/1.3.6.1.4.1.14519.5.2.1.6279.6001.324827271082263044582582668595/1.3.6.1.4.1.14519.5.2.1.6279.6001.122621219961396951727742490470	0.742188	0.742188	1.25	-180.60000610351562	-190.0	-330.8900146484375	512	512	238
/media/philipp/qnap/LIDC/download/DOI/LIDC-IDRI-0080/1.3.6.1.4.1.14519.5.2.1.6279.6001.155557195003938299459901738073/1.3.6.1.4.1.14519.5.2.1.6279.6001.613212850444255764524630781782	0.78125	0.78125	1.25	-188.10000610351562	-200.0	-310.0	512	512	257
/media/philipp/qnap/LIDC/download/DOI/LIDC-IDRI-0386/1.3.6.1.4.1.14519.5.2.1.6279.6001.241689052849438260084754220656/1.3.6.1.4.1.14519.5.2.1.6279.6001.264251211689085893915477907261	0.742188	0.742188	0.625	-190.5	-197.8000030517578	-300.9200134277344	512	512	503
/media/philipp/qnap/LIDC/download/DOI/LIDC-IDRI-0865/1.3.6.1.4.1.14519.5.2.1.6279.6001.250807847445096579567542381073/1.3.6.1.4.1.14519.5.2.1.6279.6001.655242448149322898770987310561	0.703125	0.703125	2.5	-180.0	-196.60000610351562	-413.25	512	512	141
/media/philipp/qnap/LIDC/download/DOI/LIDC-IDRI-0829/1.3.6.1.4.1.14519.5.2.1.6279.6001.135664533107982155600588797111/1.3.6.1.4.1.14519.5.2.1.6279.6001.121391737347333465796214915391	0.728516	0.728516	1.25	-178.6999969482422	-186.5	-312.25	512	512	244
/media/philipp/qnap/LIDC/download/DOI/LIDC-IDRI-0087/1.3.6.1.4.1.14519.5.2.1.6279.6001.229388260375062685257395968125/1.3.6.1.4.1.14519.5.2.1.6279.6001.194632613233275988184244485809	0.703125	0.703125	2.5	-178.39999389648438	-180.0	-363.0	512	512	130
/media/philipp/qnap/LIDC/download/DOI/LIDC-IDRI-0212/1.3.6.1.4.1.14519.5.2.1.6279.6001.902763751470786794946912471631/1.3.6.1.4.1.14519.5.2.1.6279.6001.261700367741314729940340271960	0.703125	0.703125	2.5	-189.8000030517578	-180.0	-373.75	512	512	133
/media/philipp/qnap/LIDC/download/DOI/LIDC-IDRI-0564/1.3.6.1.4.1.14519.5.2.1.6279.6001.143557589851159686168415477519/1.3.6.1.4.1.14519.5.2.1.6279.6001.272259794130271010519952623746	0.859375	0.859375	0.625	-208.10000610351562	-220.0	-308.8399963378906	512	512	477
/media/philipp/qnap/LIDC/download/DOI/LIDC-IDRI-0455/1.3.6.1.4.1.14519.5.2.1.6279.6001.112453616158688887542944729059/1.3.6.1.4.1.14519.5.2.1.6279.6001.307921770358136677021532761235	0.703125	0.703125	1.25	-181.0	-180.0	-330.5	512	512	224
/media/philipp/qnap/LIDC/download/DOI/LIDC-IDRI-0195/1.3.6.1.4.1.14519.5.2.1.6279.6001.106941897938005462856300775001/1.3.6.1.4.1.14519.5.2.1.6279.6001.826829446346820089862659555750	0.664062	0.664062	2.5	-180.89999389648438	-170.0	-350.0	512	512	133
/media/philipp/qnap/LIDC/download/DOI/LIDC-IDRI-0266/1.3.6.1.4.1.14519.5.2.1.6279.6001.318387528257740161829281579408/1.3.6.1.4.1.14519.5.2.1.6279.6001.341557859428950960906150406596	0.664062	0.664062	1.25	-155.5	-170.0	-342.8900146484375	512	512	238
/media/philipp/qnap/LIDC/download/DOI/LIDC-IDRI-0143/1.3.6.1.4.1.14519.5.2.1.6279.6001.973595488903805096383507205745/1.3.6.1.4.1.14519.5.2.1.6279.6001.314836406260772370397541392345	0.664062	0.664062	2.5	-175.1999969482422	-170.0	-363.7449951171875	512	512	133
/media/philipp/qnap/LIDC/download/DOI/LIDC-IDRI-0689/1.3.6.1.4.1.14519.5.2.1.6279.6001.496491930918288198728143484533/1.3.6.1.4.1.14519.5.2.1.6279.6001.888615810685807330497715730842	0.568359	0.568359	1.25	-145.5	-168.39999389648438	-345.4100036621094	512	512	272
/media/philipp/qnap/LIDC/download/DOI/LIDC-IDRI-0591/1.3.6.1.4.1.14519.5.2.1.6279.6001.605832828213886887633700370869/1.3.6.1.4.1.14519.5.2.1.6279.6001.173556680294801532247454313511	0.623047	0.623047	1.25	-157.89999389648438	-159.5	-301.4100036621094	512	512	225
/media/philipp/qnap/LIDC/download/DOI/LIDC-IDRI-0040/1.3.6.1.4.1.14519.5.2.1.6279.6001.260157243922037600449005570857/1.3.6.1.4.1.14519.5.2.1.6279.6001.272961322147784625028175033640	0.664062	0.664062	2.5	-168.0	-170.0	-337.5350036621094	512	512	121
/media/philipp/qnap/LIDC/download/DOI/LIDC-IDRI-0970/1.3.6.1.4.1.14519.5.2.1.6279.6001.216069436844269562687497322947/1.3.6.1.4.1.14519.5.2.1.6279.6001.145283812746259413053188838096	0.664062	0.664062	2.0	-201.60000610351562	-159.60000610351562	-269.885009765625	512	512	144
/media/philipp/qnap/LIDC/download/DOI/LIDC-IDRI-0893/1.3.6.1.4.1.14519.5.2.1.6279.6001.187400292293901990471724598227/1.3.6.1.4.1.14519.5.2.1.6279.6001.765930210026773090100532964804	0.662109375	0.662109375	1.0	-179.5	-15.5	-787.7999877929688	512	512	290
/media/philipp/qnap/LIDC/download/DOI/LIDC-IDRI-0782/1.3.6.1.4.1.14519.5.2.1.6279.6001.269549495557169661890212203300/1.3.6.1.4.1.14519.5.2.1.6279.6001.144943344795414353192059796098	0.636719	0.636719	1.25	-153.60000610351562	-167.1999969482422	-295.70001220703125	512	512	225
/media/philipp/qnap/LIDC/download/DOI/LIDC-IDRI-0620/1.3.6.1.4.1.14519.5.2.1.6279.6001.147733809306552412615241520287/1.3.6.1.4.1.14519.5.2.1.6279.6001.199670099218798685977406484591	0.603516	0.603516	1.25	-165.39999389648438	-141.39999389648438	-328.2449951171875	512	512	240
/media/philipp/qnap/LIDC/download/DOI/LIDC-IDRI-0444/1.3.6.1.4.1.14519.5.2.1.6279.6001.329613415894061309409362825998/1.3.6.1.4.1.14519.5.2.1.6279.6001.335866409407244673864352309754	0.625	0.625	1.0	-154.6875	-309.6875	-266.0	512	512	260
/media/philipp/qnap/LIDC/download/DOI/LIDC-IDRI-0453/1.3.6.1.4.1.14519.5.2.1.6279.6001.193262972800234484744399468745/1.3.6.1.4.1.14519.5.2.1.6279.6001.241083615484551649610616348856	0.64453125	0.64453125	1.79998779296875	-179.677734375	-358.677734375	-331.8999938964844	512	512	159
/media/philipp/qnap/LIDC/download/DOI/LIDC-IDRI-1012/1.3.6.1.4.1.14519.5.2.1.6279.6001.676549258486738448212921834668/1.3.6.1.4.1.14519.5.2.1.6279.6001.153646219551578201092527860224	0.722656	0.722656	2.0	-192.89999389648438	-204.8000030517578	-291.4549865722656	512	512	166
/media/philipp/qnap/LIDC/download/DOI/LIDC-IDRI-0477/1.3.6.1.4.1.14519.5.2.1.6279.6001.339555666338359721401666777459/1.3.6.1.4.1.14519.5.2.1.6279.6001.478062284228419671253422844986	0.644531	0.644531	1.25	-154.89999389648438	-174.89999389648438	-317.125	512	512	241
/media/philipp/qnap/LIDC/download/DOI/LIDC-IDRI-0472/1.3.6.1.4.1.14519.5.2.1.6279.6001.844119828140560846923067939070/1.3.6.1.4.1.14519.5.2.1.6279.6001.184019785706727365023450012318	0.648438	0.648438	2.5	-168.60000610351562	-176.0	-322.5	512	512	116
/media/philipp/qnap/LIDC/download/DOI/LIDC-IDRI-0190/1.3.6.1.4.1.14519.5.2.1.6279.6001.175760080411828194592094064838/1.3.6.1.4.1.14519.5.2.1.6279.6001.306948744223170422945185006551	0.703125	0.703125	2.5	-180.0	-169.60000610351562	-332.25	512	512	127
/media/philipp/qnap/LIDC/download/DOI/LIDC-IDRI-0042/1.3.6.1.4.1.14519.5.2.1.6279.6001.284028192986684647771628933377/1.3.6.1.4.1.14519.5.2.1.6279.6001.280125803152924778388346920341	0.703125	0.703125	2.5	-197.0	-180.0	-338.25	512	512	123
/media/philipp/qnap/LIDC/download/DOI/LIDC-IDRI-0350/1.3.6.1.4.1.14519.5.2.1.6279.6001.402240049299350560004923763412/1.3.6.1.4.1.14519.5.2.1.6279.6001.121108220866971173712229588402	0.603516	0.603516	1.25	-143.60000610351562	-159.1999969482422	-362.8900146484375	512	512	270
/media/philipp/qnap/LIDC/download/DOI/LIDC-IDRI-0654/1.3.6.1.4.1.14519.5.2.1.6279.6001.443753256239015192514766534461/1.3.6.1.4.1.14519.5.2.1.6279.6001.143813757344903170810482790787	0.664062	0.664062	1.25	-172.60000610351562	-164.3000030517578	-340.19500732421875	512	512	237
/media/philipp/qnap/LIDC/download/DOI/LIDC-IDRI-0159/1.3.6.1.4.1.14519.5.2.1.6279.6001.286257039861864871390665013995/1.3.6.1.4.1.14519.5.2.1.6279.6001.255999614855292116767517149228	0.78125	0.78125	2.5	-208.1999969482422	-167.0	-357.25	512	512	137
/media/philipp/qnap/LIDC/download/DOI/LIDC-IDRI-0035/1.3.6.1.4.1.14519.5.2.1.6279.6001.131386286964058684099078579332/1.3.6.1.4.1.14519.5.2.1.6279.6001.161002239822118346732951898613	0.820312	0.820312	2.5	-196.0	-210.0	-384.0	512	512	133
/media/philipp/qnap/LIDC/download/DOI/LIDC-IDRI-0254/1.3.6.1.4.1.14519.5.2.1.6279.6001.303408504856716615682692778690/1.3.6.1.4.1.14519.5.2.1.6279.6001.866845763956586959109892274084	0.585938	0.585938	2.5	-161.3000030517578	-127.0	-275.75	512	512	109
/media/philipp/qnap/LIDC/download/DOI/LIDC-IDRI-0551/1.3.6.1.4.1.14519.5.2.1.6279.6001.195049537858207829551926654069/1.3.6.1.4.1.14519.5.2.1.6279.6001.270788655216695628640355888562	0.703125	0.703125	0.625	-200.8000030517578	-195.10000610351562	-295.1700134277344	512	512	522
/media/philipp/qnap/LIDC/download/DOI/LIDC-IDRI-0024/1.3.6.1.4.1.14519.5.2.1.6279.6001.138662618939201961985267634802/1.3.6.1.4.1.14519.5.2.1.6279.6001.206028343897359374907954580114	0.78125	0.78125	2.5	-200.0	-200.0	-345.75	512	512	133
/media/philipp/qnap/LIDC/download/DOI/LIDC-IDRI-0833/1.3.6.1.4.1.14519.5.2.1.6279.6001.101324598070011890446155612648/1.3.6.1.4.1.14519.5.2.1.6279.6001.897279226481700053115245043064	0.703125	0.703125	1.25	-183.60000610351562	-168.10000610351562	-313.75	512	512	246
/media/philipp/qnap/LIDC/download/DOI/LIDC-IDRI-0158/1.3.6.1.4.1.14519.5.2.1.6279.6001.107117680739311641559517949056/1.3.6.1.4.1.14519.5.2.1.6279.6001.244204120220889433826451158706	0.808594	0.808594	1.25	-194.60000610351562	-207.0	-330.0	512	512	251
/media/philipp/qnap/LIDC/download/DOI/LIDC-IDRI-0424/1.3.6.1.4.1.14519.5.2.1.6279.6001.180841215015376467807831976209/1.3.6.1.4.1.14519.5.2.1.6279.6001.346115813056769250958550383763	0.5859375	0.5859375	1.0	-157.70703125	-299.70703125	-319.5	512	512	308
/media/philipp/qnap/LIDC/download/DOI/LIDC-IDRI-0916/1.3.6.1.4.1.14519.5.2.1.6279.6001.232772963487864165109888489609/1.3.6.1.4.1.14519.5.2.1.6279.6001.338875090785618956575597613546	0.664062	0.664062	2.5	-181.0	-166.89999389648438	-342.6199951171875	512	512	127
/media/philipp/qnap/LIDC/download/DOI/LIDC-IDRI-0269/1.3.6.1.4.1.14519.5.2.1.6279.6001.272747692608963634087245721224/1.3.6.1.4.1.14519.5.2.1.6279.6001.249032660919473722154870746474	0.689453	0.689453	1.25	-175.6999969482422	-155.3000030517578	-335.25	512	512	293
/media/philipp/qnap/LIDC/download/DOI/LIDC-IDRI-0092/1.3.6.1.4.1.14519.5.2.1.6279.6001.385976057629453563236462196337/1.3.6.1.4.1.14519.5.2.1.6279.6001.286217539434358186648717203667	0.773438	0.773438	1.25	-222.60000610351562	-208.0	-285.0	512	512	241
/media/philipp/qnap/LIDC/download/DOI/LIDC-IDRI-0802/1.3.6.1.4.1.14519.5.2.1.6279.6001.322126192251489550021873181090/1.3.6.1.4.1.14519.5.2.1.6279.6001.330643702676971528301859647742	0.703125	0.703125	1.25	-191.89999389648438	-206.0	-359.0	512	512	256
/media/philipp/qnap/LIDC/download/DOI/LIDC-IDRI-0540/1.3.6.1.4.1.14519.5.2.1.6279.6001.613454117139546608546005903805/1.3.6.1.4.1.14519.5.2.1.6279.6001.330043769832606379655473292782	0.5859375	0.5859375	1.0	-153.70703125	-290.70703125	-351.0	512	512	326
/media/philipp/qnap/LIDC/download/DOI/LIDC-IDRI-0371/1.3.6.1.4.1.14519.5.2.1.6279.6001.407122010994373607607380330242/1.3.6.1.4.1.14519.5.2.1.6279.6001.483655032093002252444764787700	0.625	0.625	0.625	-135.0	-160.0	-268.4849853515625	512	512	474
/media/philipp/qnap/LIDC/download/DOI/LIDC-IDRI-0372/1.3.6.1.4.1.14519.5.2.1.6279.6001.141781718363585577687281036482/1.3.6.1.4.1.14519.5.2.1.6279.6001.292994770358625142596171316474	0.703125	0.703125	1.25	-160.3000030517578	-204.39999389648438	-366.0	512	512	270
/media/philipp/qnap/LIDC/download/DOI/LIDC-IDRI-0931/1.3.6.1.4.1.14519.5.2.1.6279.6001.280583320945147758833882479380/1.3.6.1.4.1.14519.5.2.1.6279.6001.309955814083231537823157605135	0.7421875	0.7421875	1.79998779296875	-196.62890625	-356.62890625	-419.0	512	512	201
/media/philipp/qnap/LIDC/download/DOI/LIDC-IDRI-0466/1.3.6.1.4.1.14519.5.2.1.6279.6001.172057344391312701982079788940/1.3.6.1.4.1.14519.5.2.1.6279.6001.275007193025729362844652516689	0.617188	0.617188	1.25	-158.0	-158.0	-226.0	512	512	209
/media/philipp/qnap/LIDC/download/DOI/LIDC-IDRI-0229/1.3.6.1.4.1.14519.5.2.1.6279.6001.118873832573622894386164980989/1.3.6.1.4.1.14519.5.2.1.6279.6001.173106154739244262091404659845	0.761719	0.761719	2.5	-195.0	-195.0	-378.0	512	512	141
/media/philipp/qnap/LIDC/download/DOI/LIDC-IDRI-0383/1.3.6.1.4.1.14519.5.2.1.6279.6001.290645258537791702736959842739/1.3.6.1.4.1.14519.5.2.1.6279.6001.223650122819238796121876338881	0.78125	0.78125	2.5	-212.6999969482422	-200.0	-301.5	512	512	118
/media/philipp/qnap/LIDC/download/DOI/LIDC-IDRI-0231/1.3.6.1.4.1.14519.5.2.1.6279.6001.198021313421875017435046583973/1.3.6.1.4.1.14519.5.2.1.6279.6001.246589849815292078281051154201	0.859375	0.859375	2.5	-241.0	-219.5	-368.5	512	512	147
/media/philipp/qnap/LIDC/download/DOI/LIDC-IDRI-0848/1.3.6.1.4.1.14519.5.2.1.6279.6001.115235596345340852495791642145/1.3.6.1.4.1.14519.5.2.1.6279.6001.252697338970999211181671881792	0.646484	0.646484	1.25	-157.6999969482422	-156.10000610351562	-303.05999755859375	512	512	213
/media/philipp/qnap/LIDC/download/DOI/LIDC-IDRI-0263/1.3.6.1.4.1.14519.5.2.1.6279.6001.141598007834192132861466794478/1.3.6.1.4.1.14519.5.2.1.6279.6001.200513183558872708878454294671	0.742188	0.742188	2.5	-208.6999969482422	-190.0	-357.25	512	512	137
/media/philipp/qnap/LIDC/download/DOI/LIDC-IDRI-0807/1.3.6.1.4.1.14519.5.2.1.6279.6001.180089742036563526934101223693/1.3.6.1.4.1.14519.5.2.1.6279.6001.213854687290736562463866711534	0.6484375	0.6484375	0.70001220703125	-161.67578125	-350.67578125	-456.0	512	512	535
/media/philipp/qnap/LIDC/download/DOI/LIDC-IDRI-0796/1.3.6.1.4.1.14519.5.2.1.6279.6001.272800023895682200488000769712/1.3.6.1.4.1.14519.5.2.1.6279.6001.801945620899034889998809817499	0.703125	0.703125	1.25	172.6999969482422	180.0	-383.25	512	512	262
/media/philipp/qnap/LIDC/download/DOI/LIDC-IDRI-0588/1.3.6.1.4.1.14519.5.2.1.6279.6001.202087967488314629195929644257/1.3.6.1.4.1.14519.5.2.1.6279.6001.245546033414728092794968890929	0.722656	0.722656	2.5	-191.1999969482422	-152.89999389648438	-378.0	512	512	133
/media/philipp/qnap/LIDC/download/DOI/LIDC-IDRI-0032/1.3.6.1.4.1.14519.5.2.1.6279.6001.188500211166440175211144953482/1.3.6.1.4.1.14519.5.2.1.6279.6001.803808126682275425758092691689	0.962891	0.962891	1.25	-245.0	-190.60000610351562	-336.75	512	512	249
/media/philipp/qnap/LIDC/download/DOI/LIDC-IDRI-0107/1.3.6.1.4.1.14519.5.2.1.6279.6001.137641101085876511008939491396/1.3.6.1.4.1.14519.5.2.1.6279.6001.696727502904070993160975844791	0.644	0.644	2.0	-157.8125	-156.25	1365.5	512	512	136
/media/philipp/qnap/LIDC/download/DOI/LIDC-IDRI-0016/1.3.6.1.4.1.14519.5.2.1.6279.6001.378894347946872778030844834278/1.3.6.1.4.1.14519.5.2.1.6279.6001.153536305742006952753134773630	0.585938	0.585938	2.5	-144.3000030517578	-150.0	-384.75	512	512	141
/media/philipp/qnap/LIDC/download/DOI/LIDC-IDRI-0388/1.3.6.1.4.1.14519.5.2.1.6279.6001.234565379252678413221170803425/1.3.6.1.4.1.14519.5.2.1.6279.6001.207341668080525761926965850679	0.630859375	0.630859375	1.0	-158.1845703125	-299.1845703125	-438.0	512	512	359
/media/philipp/qnap/LIDC/download/DOI/LIDC-IDRI-0521/1.3.6.1.4.1.14519.5.2.1.6279.6001.135015991565946540622375616104/1.3.6.1.4.1.14519.5.2.1.6279.6001.187694838527128312070807533473	0.703125	0.703125	1.0	-199.6484375	-355.6484375	-353.5	512	512	308
/media/philipp/qnap/LIDC/download/DOI/LIDC-IDRI-0658/1.3.6.1.4.1.14519.5.2.1.6279.6001.221467562933372960599414594591/1.3.6.1.4.1.14519.5.2.1.6279.6001.167919147233131417984739058859	0.669922	0.669922	1.25	-161.60000610351562	-171.5	-319.2950134277344	512	512	269
/media/philipp/qnap/LIDC/download/DOI/LIDC-IDRI-0183/1.3.6.1.4.1.14519.5.2.1.6279.6001.217723017594466509330246364292/1.3.6.1.4.1.14519.5.2.1.6279.6001.153732973534937692357111055819	0.820312	0.820312	2.5	-220.89999389648438	-212.10000610351562	-399.25	512	512	139
/media/philipp/qnap/LIDC/download/DOI/LIDC-IDRI-0344/1.3.6.1.4.1.14519.5.2.1.6279.6001.446141203915389353091048690870/1.3.6.1.4.1.14519.5.2.1.6279.6001.271220641987745483198036913951	0.6875	0.6875	0.70001220703125	-179.65625	-349.65625	-434.5	512	512	503
/media/philipp/qnap/LIDC/download/DOI/LIDC-IDRI-0898/1.3.6.1.4.1.14519.5.2.1.6279.6001.871736676471446897375109464440/1.3.6.1.4.1.14519.5.2.1.6279.6001.244447966386688625240438849169	0.67578125	0.67578125	1.0	-184.0	-48.2291374206543	-585.7999877929688	512	512	272
/media/philipp/qnap/LIDC/download/DOI/LIDC-IDRI-0432/1.3.6.1.4.1.14519.5.2.1.6279.6001.278314508776467367928735781601/1.3.6.1.4.1.14519.5.2.1.6279.6001.213022585153512920098588556742	0.625	0.625	0.625	-139.1999969482422	-142.39999389648438	-285.0299987792969	512	512	477
/media/philipp/qnap/LIDC/download/DOI/LIDC-IDRI-0994/1.3.6.1.4.1.14519.5.2.1.6279.6001.300829918445389512656506955074/1.3.6.1.4.1.14519.5.2.1.6279.6001.534006575256943390479252771547	0.722656	0.722656	0.625	-205.1999969482422	-198.5	-333.80999755859375	512	512	545
/media/philipp/qnap/LIDC/download/DOI/LIDC-IDRI-0407/1.3.6.1.4.1.14519.5.2.1.6279.6001.208962973581011466719041210639/1.3.6.1.4.1.14519.5.2.1.6279.6001.269075535958871753309238331179	0.6640625	0.6640625	1.79998779296875	-164.66796875	-307.66796875	694.9000244140625	512	512	183
/media/philipp/qnap/LIDC/download/DOI/LIDC-IDRI-0327/1.3.6.1.4.1.14519.5.2.1.6279.6001.301171277391758789763526477213/1.3.6.1.4.1.14519.5.2.1.6279.6001.229664630348267553620068691756	0.703125	0.703125	0.625	-170.6999969482422	-151.5	-292.3500061035156	512	512	509
/media/philipp/qnap/LIDC/download/DOI/LIDC-IDRI-0322/1.3.6.1.4.1.14519.5.2.1.6279.6001.250641079526333087774142717799/1.3.6.1.4.1.14519.5.2.1.6279.6001.191301539558980174217770205256	0.703125	0.703125	2.5	-175.3000030517578	-180.0	-350.3299865722656	512	512	128
/media/philipp/qnap/LIDC/download/DOI/LIDC-IDRI-0969/1.3.6.1.4.1.14519.5.2.1.6279.6001.194408227371077105112329346518/1.3.6.1.4.1.14519.5.2.1.6279.6001.230675342744370103160629638194	0.615234	0.615234	1.25	-165.8000030517578	-141.89999389648438	-330.82000732421875	512	512	255
